sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
S/4HANA,BUT000,CHTIM,Time at which object was last changed,BU_CHTIM,UZEIT,Business Partner — General Data BP is the leading object in S/4HANA — KNA1/LFA1 are kept in sync via CVI. S4HANA New Tables,weak_canonical_candidate,document.changed_date,0.60,,,0.60,medium,document.changed_date:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,BUT000,NATPERS,Business Partner Is a Natural Person Under the Tax Laws,BU_NATURAL_PERSON,BU_NATURAL_PERSON,Business Partner — General Data BP is the leading object in S/4HANA — KNA1/LFA1 are kept in sync via CVI. S4HANA New Tables,unmapped,contact.name,0.60,absence.start_date,0.50,0.10,medium,contact.name:0.60 | absence.start_date:0.50 | account.industry:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,BUT001,CLIENT,Client,MANDT,MANDT,"Business Partner — Roles BP role assignments (FLCU01 customer, FLVN01 vendor, etc.). S4HANA New Tables",unmapped,contact.role,0.60,,,0.60,medium,contact.role:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,BUT001,INFCT,Responsible local court,BU_INFCT,BU_INFCT,"Business Partner — Roles BP role assignments (FLCU01 customer, FLVN01 vendor, etc.). S4HANA New Tables",unmapped,contact.role,0.60,,,0.60,medium,contact.role:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,BUT001,COMRG,Entry in commercial register,BU_COMRG,CHAR30,"Business Partner — Roles BP role assignments (FLCU01 customer, FLVN01 vendor, etc.). S4HANA New Tables",unmapped,contact.role,0.60,,,0.60,medium,contact.role:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,BUT001,CLBRG,BP: Entry in register of associations,BU_CLBRG,CHAR30,"Business Partner — Roles BP role assignments (FLCU01 customer, FLVN01 vendor, etc.). S4HANA New Tables",unmapped,contact.role,0.60,,,0.60,medium,contact.role:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,BUT001,COPRG,Entry in Register of Cooperatives,BU_COPRG,CHAR30,"Business Partner — Roles BP role assignments (FLCU01 customer, FLVN01 vendor, etc.). S4HANA New Tables",unmapped,contact.role,0.60,,,0.60,medium,contact.role:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,BUT001,COMREG_DAT,Date of entry in trade register,BU_COMREG_DAT,DATUM,"Business Partner — Roles BP role assignments (FLCU01 customer, FLVN01 vendor, etc.). S4HANA New Tables",unmapped,contact.role,0.60,,,0.60,medium,contact.role:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,BUT001,M_BONIDAT,Date on Which Creditworthiness was Manually Set,BONIDAT_KK,DATUM,"Business Partner — Roles BP role assignments (FLCU01 customer, FLVN01 vendor, etc.). S4HANA New Tables",unmapped,contact.role,0.60,,,0.60,medium,contact.role:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,MAT_KDPOS,Sales Order Item of Valuated Sales Order Stock,MAT_KDPOS,NUM06,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,sales_order.id,0.60,,,0.60,medium,sales_order.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,MENGU,Quantity Updating in Material Master Record,MENGU,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,stock.quantity,0.60,,,0.60,medium,stock.quantity:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,WERTU,Value Updating in Material Master Record,WERTU,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,VKWRT,Value at Sales Prices Including Value-Added Tax,VKWRT,WERT7,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,payroll.tax_amount,0.50,0.10,medium,invoice.amount:0.60 | payroll.tax_amount:0.50 | price.unit:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,SALK3,Value of total valuated stock before the posting,SALK3_MSEG,WERT13N,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,VKWRA,Value at Sales Prices Excluding Value Added Tax,VKWRA,WERT7,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,payroll.tax_amount,0.50,0.10,medium,invoice.amount:0.60 | payroll.tax_amount:0.50 | price.unit:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,STOCK_VKWRT,Value at Sales Prices Including Value-Added Tax,NSDM_STOCK_VKWRT,WERT7,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,payroll.tax_amount,0.50,0.10,medium,invoice.amount:0.60 | payroll.tax_amount:0.50 | price.unit:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,CONSUMPTION_QTY,Consumption Quantity,NSDM_CONSUMPTION_QTY,NSDM_STOCK_QTY,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,stock.quantity,0.60,,,0.60,medium,stock.quantity:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,ERFMG,Quantity in unit of entry,ERFMG,MENG13,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,stock.quantity,0.60,,,0.60,medium,stock.quantity:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,PBAMG,Quantity,MENGE_D,MENG13,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,stock.quantity,0.60,bom.quantity,0.50,0.10,medium,stock.quantity:0.60 | bom.quantity:0.50 | goods_receipt.quantity:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,PRICE_SOURCE_A1,Indicator for Analytical Value of Price Source - not used,NSDM_PRICE_SOURCE,NSDM_PRICE_SOURCE,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,STOCK_VALUE_A1,Analytical Value of Warehouse Stock - not used,NSDM_STOCK_VALUE,NSDM_STOCK_VALUE,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,/CWM/ERFMG,Quantity in Parallel Unit of Entry,/CWM/ERFMG,MENG13,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,stock.quantity,0.60,,,0.60,medium,stock.quantity:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,/CWM/CONSUMPTION_QTY,Consumption Quantity in PUoM,/CWM/CONSUMPTION_QTY,/CWM/STOCK_QTY,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,stock.quantity,0.60,,,0.60,medium,stock.quantity:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,UMMEN_CG,Quantity Updating in Material Master Record,MENGU,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,stock.quantity,0.60,,,0.60,medium,stock.quantity:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,UMWER_CG,Value Updating in Material Master Record,WERTU,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,PERIV,Fiscal Year Variant,PERIV,PERIV,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,LINE_DEPTH,Hierarchy level of line in document,MB_LINE_DEPTH,MB_LINE_DEPTH,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,stock.quantity,0.60,,,0.60,medium,stock.quantity:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,KDEIN,Delivery schedule for sales order,KDEIN,NUM04,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,sales_order.id,0.60,,,0.60,medium,sales_order.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,TBNUM,Transfer Requirement Number,TBNUM,TBNUM,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,material.number,0.60,material.erp_material_number,0.50,0.10,medium,material.number:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,UBNUM,Posting Change Number,UBNUM,UBNUM,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,material.number,0.60,material.erp_material_number,0.50,0.10,medium,material.number:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,TANUM,Transfer Order Number,TANUM,TANUM,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",knowledge_only,material.number,0.60,material.erp_material_number,0.50,0.10,medium,material.number:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,VBELN_IM,Delivery,VBELN_VL,VBELN,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,delivery.id,0.60,,,0.60,medium,delivery.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,VBELP_IM,Delivery Item,POSNR_VL,POSNR,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,delivery.line_item_number,0.60,,,0.60,medium,delivery.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,LE_VBELN,Delivery,VBELN_VL,VBELN,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,delivery.id,0.60,,,0.60,medium,delivery.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,EWM_LGNUM,Warehouse Number/Warehouse Complex,/SCWM/LGNUM,/SCWM/LGNUM,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,material.number,0.60,material.erp_material_number,0.50,0.10,medium,material.number:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,EWM_GMDOC,Warehouse Document for Goods Movement,/SCWM/DE_GM_DOC,/SCWM/TANUM,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,material_document.id,0.60,,,0.60,medium,material_document.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,SHKUM,Debit/credit indicator in revaluation,SHKUM,SHKZG,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,journal_entry.debit_credit_indicator,0.60,,,0.60,medium,journal_entry.debit_credit_indicator:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,XSKST,Indicator: Statistical Posting to Cost Center,XSKST,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,cost_center.id,0.60,cost_center.code,0.50,0.10,medium,cost_center.id:0.60 | cost_center.code:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,XSPRO,Indicator: Posting to Project Is Statistical,XSPRO,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,project.id,0.60,,,0.60,medium,project.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,XRUEM,Allow Posting to Previous Period (Backposting),XRUEM,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,fiscal_period.id,0.60,,,0.60,medium,fiscal_period.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,UMZST,Status of Transfer Batch,UMZST,ZUSTD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,product.lifecycle_status,0.60,,,0.60,medium,product.lifecycle_status:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,PALAN,WMS Number of pallets,PALAN,PALAN,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,material.number,0.60,material.erp_material_number,0.50,0.10,medium,material.number:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,DYPLA,Indicator: dynamic storage bin,DYPLA,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,warehouse_bin.id,0.60,,,0.60,medium,warehouse_bin.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,WEANZ,Number of GR/GI Slips to Be Printed,WEANZ,NUM3,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,material.number,0.60,material.erp_material_number,0.50,0.10,medium,material.number:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,PAOBJNR,Profitability Segment Number (CO-PA),RKEOBJNR,RKEOBJNR,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,material.number,0.60,material.erp_material_number,0.50,0.10,medium,material.number:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,AUFPS,Order item number,CO_POSNR,CO_POSNR,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,material.number,0.60,material.erp_material_number,0.50,0.10,medium,material.number:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,PPRCTR,Partner Profit Center,PPRCTR,PRCTR,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,profit_center.id,0.60,,,0.60,medium,profit_center.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,VPRSV,Price control indicator,VPRSV,VPRSV,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,ETANP_MARK,Adjust Open Quantity in Scheduling Agreement Item,ETANP,XFELD,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",unmapped,stock.quantity,0.60,,,0.60,medium,stock.quantity:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,KNTTP_GR,Account Assignment Category,KNTTP,KNTTP,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,account.type,0.60,,,0.60,medium,account.type:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,WRF_CHARSTC1,Characteristic Value 1,WRF_CHARSTC1,WRF_CHARSTC,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,WRF_CHARSTC2,Characteristic Value 2,WRF_CHARSTC2,WRF_CHARSTC,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,MATDOC,WRF_CHARSTC3,Characteristic Value 3,WRF_CHARSTC3,WRF_CHARSTC,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
