entry_type,canonical_term,alias,domain,source_system,note
field_alias,account.owner_employee_id,PRCD_ELEMENTS.KNUMV,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KNUMV; field_description=Number of the Document Condition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=KNUMV, domain=KNUMV"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT_K,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT_K; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,activity id,ACDOCA.PROF_SEG_TYPE,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PROF_SEG_TYPE; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Type of Profitability Segment; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FINS_PROF_SEG_TYPE, domain=FINS_PROF_SEG_TYPE"
field_alias,audit.source_system,ACDOCA.LOGSYSO,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=LOGSYSO; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Logical System of Object; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=LOGSYSO, domain=LOGSYS"
field_alias,audit.source_system,ACDOCA.LOGSYSP,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=LOGSYSP; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Logical system of partner object; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=LOGSYSP, domain=LOGSYS"
field_alias,journal_entry.id,ACDOCA.OBJNR_HK,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=OBJNR_HK; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Object Number of Origin Object; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=OBJNR_HK, domain=J_OBJNR"
field_alias,journal_entry.id,ACDOCA.AUFNR_ORG,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=AUFNR_ORG; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Origin Order Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=AUFNR_HK, domain=AUFNR"
field_alias,cost_center.id,ACDOCA.UKOSTL,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=UKOSTL; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Origin cost center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=USP_KOSTL, domain=KOSTL"
field_alias,profit_center.id,ACDOCA.UPRCTR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=UPRCTR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Origin Profit Center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FINS_ORIGIN_PRCTR, domain=PRCTR"
field_alias,activity id,ACDOCA.ACCASTY,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=ACCASTY; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Object Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=J_OBART, domain=J_OBART"
field_alias,activity id,ACDOCA.LSTAR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=LSTAR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Activity Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=LSTAR, domain=LSTAR"
field_alias,project.id,ACDOCA.PS_PSPID,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PS_PSPID; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Project definition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=PS_PSPID, domain=PS_PSPID"
field_alias,journal_entry.id,ACDOCA.QMNUM,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=QMNUM; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Notification Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=QMNUM, domain=QMNUM"
field_alias,activity id,ACDOCA.PACCASTY,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PACCASTY; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Partner Object Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=CO_POBART, domain=J_OBART"
field_alias,journal_entry.id,ACDOCA.PAUFNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PAUFNR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Partner order number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=PAR_AUFNR, domain=AUFNR"
field_alias,project.wbs_element_id,ACDOCA.PPS_POSID,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PPS_POSID; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Partner Work Breakdown Structure Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FCO_PAR_POSID, domain=PS_POSID"
field_alias,project.id,ACDOCA.PPS_PSPID,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PPS_PSPID; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Partner Project; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FCO_PAR_PSPID, domain=PS_PSPID"
field_alias,journal_entry.id,ACDOCA.PPAOBJNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PPAOBJNR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Partner profitability segment number (CO-PA); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=RKEPOBJ, domain=RKEOBJNR"
field_alias,project.id,ACDOCA.PNPLNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PNPLNR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Partner Project Network; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=PAR_NPLN, domain=AUFNR"
field_alias,project.id,ACDOCA.PNPLNR_VORGN,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PNPLNR_VORGN; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Partner Project Network Activity; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=PAR_VORNR_AUF, domain=VORNR"
field_alias,journal_entry.line_item_number,ACDOCA.CO_BUZEI1,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=CO_BUZEI1; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Posting row of CO item in first additional valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FCO_BUZEI1, domain=BUZEI"
field_alias,journal_entry.line_item_number,ACDOCA.CO_BUZEI2,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=CO_BUZEI2; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Posting row of CO item in second additional valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FCO_BUZEI2, domain=BUZEI"
field_alias,journal_entry.line_item_number,ACDOCA.CO_BUZEI5,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=CO_BUZEI5; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Posting row of CO item in valuation view 5; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FCO_BUZEI5, domain=BUZEI"
field_alias,journal_entry.line_item_number,ACDOCA.CO_BUZEI6,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=CO_BUZEI6; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Posting row of CO item in valuation view 6; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FCO_BUZEI6, domain=BUZEI"
field_alias,journal_entry.line_item_number,ACDOCA.CO_BUZEI7,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=CO_BUZEI7; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Posting row of CO item in valuation view 7; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FCO_BUZEI7, domain=BUZEI"
field_alias,activity id,ACDOCA.ILART,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=ILART; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Maintenance activity type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=ILA, domain=ILART"
field_alias,activity id,ACDOCA.ARTPR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=ARTPR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Priority Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=ARTPR, domain=ARTPR"
field_alias,journal_entry.id,ACDOCA.MAUFNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=MAUFNR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Number of Superior Order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=MAUFNR, domain=AUFNR"
field_alias,activity id,ACDOCA.FKART,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=FKART; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Billing Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FKART, domain=FKART"
field_alias,inventory_lot.manufacture_date,ACDOCA.WWDAT_PA,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=WWDAT_PA; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Valid To Date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=RKEG_WWDAT, domain=RKEG_WWDAT"
field_alias,journal_entry.line_item_number,ACDOCA.FIPEX,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=FIPEX; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Commitment Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FM_FIPEX, domain=FM_FIPEX"
field_alias,fiscal_period.id,ACDOCA.BDGT_CNSMPN_PERIOD,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=BDGT_CNSMPN_PERIOD; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=CC Fiscal Period for Budget Consumption Date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=PSM_BDGT_CNSMPN_PERIOD, domain=POPER"
field_alias,fiscal_year.id,ACDOCA.BDGT_CNSMPN_YEAR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=BDGT_CNSMPN_YEAR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=CC Fiscal Year for Budget Consumption Date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=PSM_BDGT_CNSMPN_YEAR, domain=GJAHR"
field_alias,activity id,ACDOCA.BDGT_CNSMPN_TYPE,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=BDGT_CNSMPN_TYPE; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Budget Consumption Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=PSM_BDGT_CNSMPN_TYPE, domain=PSM_BDGT_CNSMPN_TYPE"
field_alias,journal_entry.id,ACDOCA.RBDGT_VLDTY_NBR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=RBDGT_VLDTY_NBR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Budget Validity Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=GM_BDGT_VLDTY_NBR, domain=GM_BDGT_VLDTY_NBR"
field_alias,journal_entry.line_item_number,ACDOCA.KBLPOS,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=KBLPOS; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Earmarked Funds: Document Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=KBLPOS, domain=KBLPOS"
field_alias,activity id,ACDOCA.ETYPE,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=ETYPE; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Equity type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=JV_ETYPE, domain=JV_ETYPE"
field_alias,inventory_lot.manufacture_date,ACDOCA.PRODPER,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PRODPER; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Production Month (Date to find period and year); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=JV_PRODPER, domain=JV_PRODPER"
field_alias,journal_entry.id,ACDOCA.SWENR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=SWENR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Business Entity Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=REBDBENO, domain=REBDBENO"
field_alias,journal_entry.id,ACDOCA.SGENR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=SGENR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Number of Building; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=REBDBUNO, domain=REBDBUNO"
field_alias,journal_entry.id,ACDOCA.SGRNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=SGRNR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Number of Land; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=REBDPRNO, domain=REBDPRNO"
