action,priority,confidence,concept_id,proposed_entity,proposed_attribute,proposed_display_name,proposed_alias,source_system,source_file,source_table,source_field,source_datatype,evidence,review_note
new_concept_candidate,P0,high,,employee,phone,Employee Phone,Complete_Phone_Number; Employee_Phone_Number; Home_Phone; Involved_Party_Non-Worker_Phone_Number; Mobile_Phone; Phone_Number; Work_Phone; Video_Conference_Details,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management; Locations,,,Unknown overlay concept_id employee.phone appears in 8 Workday rows.,Likely missing employee contact concept. Review aliases as phone-specific; exclude video conference or non-worker party fields if they are not employee attributes.
map_existing_or_new_decision,P0,medium,invoice.document_currency_code,invoice,currency,Invoice Currency,Frequency_Reference; Amount; Annual_Income; Annualized_in_Reporting_Currency_Summary_Data; Currency_Code; Currency_Reference; Currency_Reference_Data; Individual_Target_Currency_Reference; Per_Unit_Amount; Primary_Compensation_Basis; Total_Salary_and_Allowances,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Benefits; Human Capital Management,,string,Unknown overlay concept_id invoice.currency appears in 11 Workday rows.,Do not import these aliases directly. First decide whether the overlay should map currency-code fields to invoice.document_currency_code/currency.code or whether some compensation amount rows are misclassified.
add_alias,P1,medium,employee.position,,,,Disbursement_Plan_Period_End_Date,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; End date for disbursement plan period assigned to the position based on the effective moment from the request.,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Disbursement_Plan_Period_Start_Date,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Start date for disbursement plan period assigned to the position based on the effective moment from the request.,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Effective_Date,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; The date upon which this establishment assignment becomes active for the specified worker position,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Employee_Probation_Period_Event_Reference,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Probation Period Event Reference for the Worker's effective Position,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Employment_Data,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,"Job Position; Contains the worker's employment information, such as their position and job information. Security Note: This element is",Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,End_Date,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Probation End Date of the Probation Period belonging to the effective Position,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Establishment_Reference,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; The establishment we wish to assign to the specified worker position,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Extended_End_Date,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Probation Extended End Date of the Probation Period belonging to the effective Position,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Full_Time_Equivalent_Percentage,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Full Time Equivalent Percentage for Position.,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,International_Assignment_Type_Reference,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; The International Assignment Type for the international assignment position.,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Exempt,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Boolean attribute identifying whether Position is Exempt.,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_1,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_10,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_2,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_3,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_4,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_5,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_6,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_7,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_8,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Previous_System_History_Text_9,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Additional text field which can be added to the Job and Position History grid on the Maintain Worker History from Previo,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Job_Reference,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; The position of the worker you are changing the Business Title for. Required if the worker has more than one position.,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Membership_Rules_Reference,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Optional. The reference ID of an existing membership rule. For positions that match the rule criteria as of the reorgani,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Note,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; Note / Comments of the Probation Period belonging to the effective Position,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Paid_FTE,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,"Job Position; The paid full time equivalent percentage for the position, entered as a decimal value. This overrides the calculated ful",Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Position_Data,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,"Job Position; Contains the worker's employment information, such as their position and job information. Security Note: This element is",Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
add_alias,P1,medium,employee.position,,,,Position_Element_Reference,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management,,string,Job Position; The position or position restriction for which this employee is a succession plan candidate.,Overlay row references an existing concept; confirm whether the Workday field label is a synonym or only source context.
